AgtId,name,iso_code,gwno,id,entity,region.name,region_geo,central_longitude,central_latitude,search_pax
2123,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2346,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2135,Niger,NER,436.0,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=101&match_any_issues=True&name=&text=&signed_after=&signed_before=
2340,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2283,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2191,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2302,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2343,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2284,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2124,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2298,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2206,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2217,Libya,LBY,620.0,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=77&match_any_issues=True&name=&text=&signed_after=&signed_before=
2147,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2285,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2267,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2194,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2299,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2300,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2315,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
2264,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2347,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2263,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2348,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2316,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
2227,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2351,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2350,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2352,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2228,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2494,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
2329,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2291,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2349,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2691,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2232,Afghanistan,AFG,700.0,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=5&match_any_issues=True&name=&text=&signed_after=&signed_before=
2243,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2236,Ukraine,UKR,369.0,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=142&match_any_issues=True&name=&text=&signed_after=&signed_before=
2502,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
2247,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2603,Mozambique,MOZ,541.0,91.0,False,Africa (excl MENA),Africa,35.0,-18.25,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=91&match_any_issues=True&name=&text=&signed_after=&signed_before=
2237,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2387,Mozambique,MOZ,541.0,91.0,False,Africa (excl MENA),Africa,35.0,-18.25,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=91&match_any_issues=True&name=&text=&signed_after=&signed_before=
2293,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2417,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2373,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2295,Niger,NER,436.0,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=101&match_any_issues=True&name=&text=&signed_after=&signed_before=
2327,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2344,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2495,Libya,LBY,620.0,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=77&match_any_issues=True&name=&text=&signed_after=&signed_before=
2375,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2376,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2274,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
2379,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2235,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2248,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2260,Ukraine,UKR,369.0,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=142&match_any_issues=True&name=&text=&signed_after=&signed_before=
2478,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2297,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2261,Philippines,PHL,840.0,113.0,False,Asia and Pacific,Asia,120.8616,14.16486,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=113&match_any_issues=True&name=&text=&signed_after=&signed_before=
2374,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2270,Ireland,IRL,205.0,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=65&match_any_issues=True&name=&text=&signed_after=&signed_before=
2288,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2362,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
2401,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2272,Afghanistan,AFG,700.0,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=5&match_any_issues=True&name=&text=&signed_after=&signed_before=
2271,Afghanistan,AFG,700.0,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=5&match_any_issues=True&name=&text=&signed_after=&signed_before=
2273,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
2310,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2290,Nigeria,NGA,475.0,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=102&match_any_issues=True&name=&text=&signed_after=&signed_before=
2313,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2690,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2345,Syria,SYR,652.0,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=131&match_any_issues=True&name=&text=&signed_after=&signed_before=
2402,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2440,Ukraine,UKR,369.0,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=142&match_any_issues=True&name=&text=&signed_after=&signed_before=
2411,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2403,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2408,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2404,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2319,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2660,Afghanistan,AFG,700.0,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=5&match_any_issues=True&name=&text=&signed_after=&signed_before=
2620,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
2621,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
2369,Myanmar,MMR,775.0,92.0,False,Asia and Pacific,Asia,96.50374,21.10066,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=92&match_any_issues=True&name=&text=&signed_after=&signed_before=
2372,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2400,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2405,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2406,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2361,China,CHN,710.0,30.0,False,Asia and Pacific,Asia,103.93,36.56735,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=30&match_any_issues=True&name=&text=&signed_after=&signed_before=
2409,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2325,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2410,Burundi,BDI,516.0,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=22&match_any_issues=True&name=&text=&signed_after=&signed_before=
2322,Armenia,ARM,371.0,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=12&match_any_issues=True&name=&text=&signed_after=&signed_before=
2415,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2320,Libya,LBY,620.0,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=77&match_any_issues=True&name=&text=&signed_after=&signed_before=
2321,Armenia,ARM,371.0,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=12&match_any_issues=True&name=&text=&signed_after=&signed_before=
2407,Democratic Republic of Congo,COD,490.0,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=42&match_any_issues=True&name=&text=&signed_after=&signed_before=
2324,Armenia,ARM,371.0,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=12&match_any_issues=True&name=&text=&signed_after=&signed_before=
2371,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2416,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2399,Libya,LBY,620.0,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=77&match_any_issues=True&name=&text=&signed_after=&signed_before=
2331,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2679,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2637,Afghanistan,AFG,700.0,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=5&match_any_issues=True&name=&text=&signed_after=&signed_before=
2412,Central African Republic,CAF,482.0,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=26&match_any_issues=True&name=&text=&signed_after=&signed_before=
2455,Armenia,ARM,371.0,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=12&match_any_issues=True&name=&text=&signed_after=&signed_before=
2427,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
2366,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2515,Libya,LBY,620.0,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=77&match_any_issues=True&name=&text=&signed_after=&signed_before=
2368,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2367,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2365,Yemen,YEM,678.0,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=148&match_any_issues=True&name=&text=&signed_after=&signed_before=
2381,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2370,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
2413,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2378,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2377,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2485,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2380,Senegal,SEN,433.0,118.0,False,Africa (excl MENA),Africa,-14.4593,14.36303,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=118&match_any_issues=True&name=&text=&signed_after=&signed_before=
2471,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
2675,Myanmar,MMR,775.0,92.0,False,Asia and Pacific,Asia,96.50374,21.10066,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=92&match_any_issues=True&name=&text=&signed_after=&signed_before=
2474,Kyrgyzstan,KGZ,703.0,73.0,False,Europe and Eurasia,Asia,74.46759,41.43198,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=73&match_any_issues=True&name=&text=&signed_after=&signed_before=
2486,Mali,MLI,432.0,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=82&match_any_issues=True&name=&text=&signed_after=&signed_before=
2426,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
2384,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2428,Papua New Guinea,PNG,910.0,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=111&match_any_issues=True&name=&text=&signed_after=&signed_before=
2385,South Sudan,SSD,626.0,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=127&match_any_issues=True&name=&text=&signed_after=&signed_before=
2469,Somalia,SOM,520.0,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=124&match_any_issues=True&name=&text=&signed_after=&signed_before=
2386,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
