AgtId,name,iso_code,gwno,id,entity,region.name,region_geo,central_longitude,central_latitude
1801,Ireland,IRL,205,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588
2030,Kosovo,,347,71.0,False,Europe and Eurasia,Europe,20.89157,42.58151
1739,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
1920,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
2068,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2157,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2213,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1979,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
1990,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1934,Burundi,BDI,516,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223
1915,Guinea,GIN,438,57.0,False,Africa (excl MENA),Africa,-10.9425,10.43545
2127,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2317,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2031,Kosovo,,347,71.0,False,Europe and Eurasia,Europe,20.89157,42.58151
1991,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2014,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2336,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
1845,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2032,Kosovo,,347,71.0,False,Europe and Eurasia,Europe,20.89157,42.58151
2079,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
1992,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1958,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
2090,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1993,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1913,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
1983,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1911,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
1994,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2092,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2011,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
1953,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
1951,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2073,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2436,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2437,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2676,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
1952,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2054,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
1954,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2055,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
1936,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2158,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2071,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2312,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2093,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1908,Burundi,BDI,516,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223
1955,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2222,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
1962,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2075,Myanmar,MMR,775,92.0,False,Asia and Pacific,Asia,96.50374,21.10066
2233,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
1937,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2266,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2162,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2196,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2182,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2181,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2179,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1909,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2180,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2012,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2234,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2062,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2183,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2178,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2687,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
1996,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1998,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1997,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2241,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2185,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1963,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
1995,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2072,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2186,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1999,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2000,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1910,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
1890,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2001,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2094,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2043,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2256,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2002,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1969,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
1926,Armenia,ARM,371,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308
2045,Colombia,COL,100,32.0,False,Americas,Americas,-73.0758,3.901116
2095,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1964,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2174,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
1957,Moldova,MDA,359,87.0,False,Europe and Eurasia,Europe,28.46371,47.20103
2163,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2058,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2059,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2050,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2060,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2057,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2198,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
1965,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2129,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2204,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
1966,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2061,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2119,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2296,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2114,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2167,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2242,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2142,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2488,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2209,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2278,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2161,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2165,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2277,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2166,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2279,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2117,Ukraine,UKR,369,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269
2335,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2118,Ukraine,UKR,369,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269
2139,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2195,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2102,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2221,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2164,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2141,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2104,North Korea,PRK,731,103.0,False,Asia and Pacific,Asia,127.1697,40.14183
2176,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2292,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2189,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2223,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2140,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2115,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2287,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2265,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2429,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2608,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2138,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2257,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2190,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2107,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2108,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2106,North Korea,PRK,731,103.0,False,Asia and Pacific,Asia,127.1697,40.14183
2101,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
2109,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2281,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2137,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2110,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2097,Eritrea,ERI,531,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628
2383,Myanmar,MMR,775,92.0,False,Asia and Pacific,Asia,96.50374,21.10066
2100,Eritrea,ERI,531,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628
2111,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2255,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2604,Mozambique,MOZ,541,91.0,False,Africa (excl MENA),Africa,35.0,-18.25
2572,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
2239,Iraq,IRQ,645,64.0,False,Middle East and North Africa,Asia,43.77717,33.03897
2253,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2177,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2258,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2175,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2099,Eritrea,ERI,531,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628
2224,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2136,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2112,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2098,Eritrea,ERI,531,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628
2169,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
2105,North Korea,PRK,731,103.0,False,Asia and Pacific,Asia,127.1697,40.14183
2216,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2229,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2168,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2146,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2143,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2382,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2171,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2199,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2202,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2203,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2205,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2231,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
2282,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2230,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2240,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2172,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2211,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2122,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2120,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2121,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2123,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2346,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2135,Niger,NER,436,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088
2340,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2283,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2191,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2302,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2343,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2284,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2124,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2298,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2206,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2217,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2147,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2285,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2267,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2194,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2299,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2300,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2315,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
2264,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2347,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2263,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2348,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2316,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
2227,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2351,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2350,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2352,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2228,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2494,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2329,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2291,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2349,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2691,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2232,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2243,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2236,Ukraine,UKR,369,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269
2502,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2247,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2603,Mozambique,MOZ,541,91.0,False,Africa (excl MENA),Africa,35.0,-18.25
2237,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2387,Mozambique,MOZ,541,91.0,False,Africa (excl MENA),Africa,35.0,-18.25
2293,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2417,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2373,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2295,Niger,NER,436,101.0,False,Africa (excl MENA),Africa,9.401673,17.42088
2327,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2344,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2495,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2375,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2376,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2274,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
2379,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2235,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2248,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2260,Ukraine,UKR,369,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269
2478,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2297,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2261,Philippines,PHL,840,113.0,False,Asia and Pacific,Asia,120.8616,14.16486
2374,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2270,Ireland,IRL,205,65.0,False,Europe and Eurasia,Europe,-8.14601,53.17588
2288,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2362,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
2401,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2272,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2271,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2273,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
2310,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2290,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
2313,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2690,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2345,Syria,SYR,652,131.0,False,Middle East and North Africa,Asia,38.50527,35.01281
2402,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2440,Ukraine,UKR,369,142.0,False,Europe and Eurasia,Europe,31.37493,49.0269
2411,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2403,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2408,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2404,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2319,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2660,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2620,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
2621,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
2369,Myanmar,MMR,775,92.0,False,Asia and Pacific,Asia,96.50374,21.10066
2372,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2400,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2405,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2406,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2361,China,CHN,710,30.0,False,Asia and Pacific,Asia,103.93,36.56735
2409,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2325,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2410,Burundi,BDI,516,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223
2322,Armenia,ARM,371,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308
2415,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2320,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2321,Armenia,ARM,371,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308
2407,Democratic Republic of Congo,COD,490,42.0,False,Africa (excl MENA),Africa,23.6157,-2.86219
2324,Armenia,ARM,371,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308
2371,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2416,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2399,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2331,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2679,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2637,Afghanistan,AFG,700,5.0,False,Europe and Eurasia,Asia,66.02471,33.83114
2412,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
2455,Armenia,ARM,371,12.0,False,Europe and Eurasia,Asia,44.94022,40.29308
2427,Papua New Guinea,PNG,910,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559
2366,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2515,Libya,LBY,620,77.0,False,Middle East and North Africa,Africa,18.03082,27.04182
2368,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2367,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2365,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
2381,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2370,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
2413,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2378,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2377,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2485,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2380,Senegal,SEN,433,118.0,False,Africa (excl MENA),Africa,-14.4593,14.36303
2471,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
2675,Myanmar,MMR,775,92.0,False,Asia and Pacific,Asia,96.50374,21.10066
2474,Kyrgyzstan,KGZ,703,73.0,False,Europe and Eurasia,Asia,74.46759,41.43198
2486,Mali,MLI,432,82.0,False,Africa (excl MENA),Africa,-3.52047,17.36297
2426,Papua New Guinea,PNG,910,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559
2384,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2428,Papua New Guinea,PNG,910,111.0,False,Asia and Pacific,Oceania,145.2538,-6.47559
2385,South Sudan,SSD,626,127.0,False,Africa (excl MENA),Africa,30.34377,7.263461
2469,Somalia,SOM,520,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616
2386,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
